date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-11-09,1646557736,2975615948,1657649,0,747848,233394779,12026,318263
2017-11-10,1458377960,2860389838,1597289,0,733870,224005118,14675,525834
2017-11-11,1563766152,2512303396,781334,0,611610,191941449,9663,325991
2017-11-12,1264290845,2580238924,784368,0,577246,167633842,12226,258857
2017-11-13,1595491461,2745508439,1613424,0,646743,169560542,19148,295597
2017-11-14,3045922126,2704019494,1652940,0,649283,172087549,50520,442978
2017-11-15,1197459499,2672124966,1403246,0,737887,132623612,12022,381375
2017-11-16,1551764072,2734933411,1984909,0,690318,145103411,49737,629312
2017-11-17,1062498673,2718738489,1931954,0,696137,136257068,49771,264969
2017-11-18,915852993,2399904266,1125547,0,628001,97170658,35739,360650
2017-11-19,880267459,2320871500,1081028,0,595221,86003717,37165,313985
2017-11-20,1350962120,2663032636,2016031,0,651171,99097579,48996,308729
2017-11-21,1189775828,2693121777,1812074,0,714055,103439300,41609,251597
2017-11-22,1131021334,2667296965,1770989,0,698048,99691966,32168,533525
2017-11-23,1011825336,2614673662,1583458,0,706828,99231842,10062,490135
2017-11-24,980205389,2570386875,1561069,0,786777,97740720,13405,141796
2017-11-25,1177217022,2348387815,933678,0,704727,90040873,7825,233856
2017-11-26,1160099945,2334760415,912971,0,664143,88909153,6668,329030
2017-11-27,1596418162,2610664586,1904565,0,727298,96612430,10319,866188
2017-11-28,1425540272,2608120928,1953041,0,751957,105720384,22672,736820
2017-11-29,1779140839,2862633746,2004447,0,960872,128709862,17334,1173012
2017-11-30,1700393391,2779457673,1802733,0,753994,118708441,15396,1108067
2017-12-01,2029683482,2760652305,1712532,0,657810,121487257,18229,1490808
2017-12-02,1461268487,2512347797,1057877,0,525362,104376021,15731,918277
2017-12-03,1929758037,2355923366,1033481,0,554002,104955848,29930,1231460
2017-12-04,3586634137,2648475682,1949322,0,579669,137394589,43455,7282213
2017-12-05,2973995846,2669736570,1836861,0,571496,133329524,46882,769997
2017-12-06,1967903034,2641386684,1964246,0,696162,141751502,39642,976415
2017-12-07,2113932576,2689096780,1833787,0,622556,133758773,45424,5485412
2017-12-08,1490621612,2722472711,1646662,0,693791,131025273,10826,1635034
2017-12-09,2057895763,2520655049,944105,0,648287,113474538,4784,1000969
2017-12-10,3091521832,2500551166,948654,0,673794,122317827,7474,879767
2017-12-11,4295484418,2800104852,1775582,0,822924,125948873,7131,1162518
2017-12-12,3966318699,2822900730,1751399,0,745018,139015605,22180,2565892
2017-12-13,2754035034,2825788111,1960173,0,744007,123984699,34953,1842062
2017-12-14,2450080322,2785758355,1764273,0,642370,116838304,36081,2847493
2017-12-15,2593495741,2770741549,1730045,0,637625,111282766,21473,767195
2017-12-16,2037626374,2556152057,1001376,0,600640,107864629,22301,1616269
2017-12-17,1306158441,2486711949,993929,0,590581,109148028,21164,757487
2017-12-18,3035483195,2785115813,1861107,0,721186,118959130,25014,1097016
2017-12-19,4923807342,2811262684,1805700,0,803214,118029490,23703,1749715
2017-12-20,3391117108,2823497024,4094418,0,1133203,122784346,325453,1060594
2017-12-21,2933621586,2779082135,6276126,0,1189573,123235998,557564,1490961
2017-12-22,2553614938,2706629396,6090613,0,1152111,130930587,524331,5169428
